ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Real Face,Joined,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating,Position_clean,Body Type Clean,Attacking Work Rate,Defensive Work Rate,Loaned From_clean
258575,E. Agbadou,25,Côte d'Ivoire,71,78,Stade de Reims,3400000.0,13000.0,1613,Right,1.0,3.0,2.0,No,2022-07-01,2027,,3.628736,€7.5M,24.0,,SUB,Normal,Medium,Medium,
209840,J. Jeanvier,29,Guinea,70,70,AJ Auxerre,1300000.0,10000.0,1613,Right,1.0,3.0,2.0,No,2022-08-08,2023,,3.628736,€2.6M,27.0,,LCB,Stocky,Medium,Medium,
233075,Garrido,32,Spain,70,70,Cádiz CF,1100000.0,14000.0,1613,Right,1.0,3.0,2.0,No,2016-07-21,2023,,3.628736,€2.3M,5.0,,SUB,Stocky,Medium,High,
264742,22 D. Roca,18,Venezuela,59,71,AC Mineros de Guayana,525000.0,500.0,1613,Right,1.0,3.0,3.0,No,2021-01-01,2023,,3.175144,€1.2M,19.0,,SUB,Normal,Medium,Medium,
266584,L. Annese,29,Venezuela,64,64,Metropolitanos de Caracas FC,575000.0,500.0,1613,Right,1.0,3.0,3.0,No,2022-01-20,2022,,3.175144,€1.2M,19.0,,RW,Normal,High,Medium,
260958,K. Rolón,21,Uruguay,66,74,Montevideo Wanderers,1800000.0,500.0,1613,Left,1.0,2.0,2.0,No,2021-02-01,2022,,2.721552,€4.2M,21.0,,LB,Normal,High,Medium,
255636,22 D. Serpezis,20,Greece,61,72,Panathinaikos FC,725000.0,500.0,1613,Right,1.0,2.0,2.0,No,2017-11-14,2024,,2.721552,€1.7M,20.0,,SUB,Normal,Medium,Low,
263416,22 D. Gómez,19,Argentina,59,71,Club Atlético Colón,525000.0,1000.0,1613,Right,1.0,3.0,2.0,No,2021-07-01,2024,,3.175144,€893K,42.0,,RES,Lean,Medium,Medium,
267416,22 A. Medina,26,Argentina,62,63,Independiente Petrolero,475000.0,4000.0,1613,Right,1.0,3.0,3.0,No,2022-01-13,2022,,2.721552,€1.1M,15.0,,RES,Normal,Medium,Medium,
247623,J. Ngakia,21,England,70,81,Watford,3400000.0,15000.0,1613,Right,1.0,2.0,2.0,Yes,2020-08-14,2024,,3.175144,€7.1M,2.0,,SUB,Lean,High,Medium,
258137,S. Prieto,29,Argentina,66,66,Club Atlético Tigre,750000.0,4000.0,1613,Left,1.0,3.0,2.0,No,2020-07-20,2022,,3.175144,€1.1M,20.0,,LB,Normal,High,High,
259250,B. McCormack,19,Republic of Ireland,58,71,St. Patrick's Athletic,475000.0,500.0,1613,Right,1.0,3.0,3.0,No,2019-12-21,2023,,2.721552,€1M,18.0,,CAM,Lean,Medium,Medium,
267847,K. Thompson,19,Canada,60,72,Toronto FC,550000.0,650.0,1613,Right,1.0,2.0,3.0,No,2022-02-25,2024,,3.175144,€935K,47.0,,SUB,Lean,Medium,Medium,
256453,A. Sarr,21,Sweden,67,78,SC Heerenveen,2300000.0,3000.0,1613,Right,1.0,3.0,3.0,No,2022-01-31,2025,,3.628736,€3.8M,9.0,,LS,Normal,Medium,Medium,
255097,21 J. Castillo,21,Ecuador,61,69,C.D. Universidad Católica del Ecuador,700000.0,500.0,1613,Left,1.0,2.0,2.0,No,2020-01-08,2024,,3.175144,€1.6M,53.0,,SUB,Lean,Medium,Medium,
263607,22 O. Chávez,21,Mexico,62,69,Deportivo Toluca,775000.0,3000.0,1613,Right,1.0,3.0,2.0,No,2021-07-01,2023,,2.721552,€1.5M,24.0,,RES,Stocky,High,High,
255195,21 L. Kovács,27,Romania,60,63,Sepsi OSK Sf. Gheorghe,275000.0,2000.0,1613,Right,1.0,3.0,2.0,No,2020-01-21,2022,,3.175144,€392K,5.0,,RES,Lean,High,High,
265801,22 K. McAteer,19,England,59,75,Forest Green Rovers,575000.0,7000.0,1613,Right,1.0,3.0,2.0,No,,"Jun 30, 2022",,2.721552,,25.0,,SUB,Lean,Medium,Medium,Leicester City
251554,K. Phillips,22,England,63,71,Huddersfield Town,1100000.0,4000.0,1613,Right,1.0,2.0,2.0,No,2020-06-13,2025,,3.175144,€2.3M,17.0,,RES,Lean,High,Medium,
254366,21 R. de Jesús,34,Ecuador,61,61,Club Deportivo El Nacional,110000.0,500.0,1613,Right,1.0,3.0,2.0,No,2019-07-16,2024,,3.175144,€237K,5.0,,CDM,Stocky,Medium,High,
267534,R. Rivas,25,Colombia,64,69,C.D. Universidad Católica del Ecuador,875000.0,500.0,1613,Right,1.0,3.0,2.0,No,2022-02-07,2022,,3.628736,€1.9M,23.0,,SUB,Normal,Medium,Medium,
231533,R. Jensen,26,Finland,63,66,Górnik Zabrze,550000.0,2000.0,1613,Left,1.0,3.0,2.0,No,2022-07-21,2023,,3.175144,€784K,3.0,,LCB,Normal,Medium,Medium,
262505,22 Ezkurdia,22,Spain,68,78,Real Sociedad B,2600000.0,3000.0,1613,Left,1.0,3.0,2.0,No,2020-07-01,2022,,3.175144,€4.6M,3.0,,SUB,Normal,Medium,Medium,
261415,22 J. Barinaga,21,Argentina,59,70,Patronato,500000.0,2000.0,1613,Right,1.0,3.0,2.0,No,2021-01-14,2024,,3.175144,€825K,16.0,,RES,Lean,High,Medium,
264049,22 S. Tamayo,18,Colombia,58,75,Club Independiente Santa Fe,525000.0,500.0,1613,Right,1.0,3.0,2.0,No,2021-01-01,2022,,2.721552,€1M,49.0,,RCM,Normal,Medium,Medium,
255062,22 J. Moreno,21,Venezuela,63,70,Caracas Fútbol Club,900000.0,500.0,1613,Right,1.0,2.0,2.0,No,2020-01-01,2022,,3.175144,€2.1M,20.0,,RES,Lean,Medium,Medium,
263703,H. Lawrence,20,England,62,78,Milton Keynes Dons,1000000.0,10000.0,1613,Right,1.0,4.0,2.0,No,,"Jun 30, 2023",,3.175144,,22.0,,SUB,Normal,Medium,Medium,Chelsea
254135,J. White,19,England,58,74,Newcastle United,525000.0,6000.0,1613,Left,1.0,3.0,2.0,No,2019-11-04,2025,,3.175144,€1.3M,42.0,,RES,Lean,High,Medium,
268473,Y. Cohen,26,Israel,64,65,Pisa,700000.0,1000.0,1613,Left,1.0,3.0,3.0,No,2021-08-11,2026,,3.628736,€1.2M,11.0,,SUB,Normal,Medium,Medium,
263662,22 S. González,21,Mexico,59,68,Club Atlético de San Luis,500000.0,2000.0,1613,Right,1.0,3.0,2.0,No,2022-01-07,2024,,2.721552,€950K,26.0,,RES,Lean,Medium,Medium,
266722,N. Rossen,16,Netherlands,58,74,N.E.C. Nijmegen,500000.0,500.0,1612,Left,1.0,3.0,2.0,No,2021-07-01,2024,,2.721552,€1M,32.0,,SUB,Lean,Medium,Medium,
260211,22 H. Omori,18,Japan,58,71,Tokushima Vortis,450000.0,500.0,1612,Right,1.0,3.0,2.0,No,2021-01-09,2024,,3.175144,€844K,32.0,,SUB,Lean,Medium,Medium,
263014,B. Makouana,19,Congo,65,78,Montpellier Hérault SC,1700000.0,3000.0,1612,Right,1.0,3.0,3.0,No,2020-10-19,2025,,3.175144,€4.3M,28.0,,SUB,Lean,Medium,Medium,
260403,22 G. Broadbent,20,England,60,71,Rochdale,550000.0,3000.0,1612,Right,1.0,2.0,2.0,No,,"Jun 30, 2022",,2.721552,,14.0,,SUB,Normal,Medium,Medium,Sheffield United
254827,21 N. Meister,20,Austria,63,71,spusu SKN St. Pölten,1100000.0,2000.0,1612,Right,1.0,3.0,3.0,No,2018-07-01,2021,,2.721552,€1.8M,7.0,,SUB,Stocky,Medium,Medium,
259941,22 J. Murrugarra,24,Peru,65,70,Club Universitario de Deportes,1000000.0,500.0,1612,Right,1.0,3.0,2.0,No,2021-01-15,2022,,3.175144,€2.2M,23.0,,SUB,Normal,Medium,Medium,
251912,Z. Ould Khaled,22,France,64,73,Angers SCO,1200000.0,4000.0,1612,Right,1.0,3.0,2.0,No,2019-06-17,2026,,3.175144,€2.6M,12.0,,RES,Lean,Low,Medium,
244289,22 K. Bafounta,19,France,60,77,Borussia Dortmund II,600000.0,500.0,1612,Right,1.0,3.0,3.0,No,2021-07-01,2022,,3.628736,€1.2M,13.0,,SUB,Lean,Medium,Medium,
260674,A. Maglica,30,Croatia,65,65,APOEL Nicosia FC,700000.0,500.0,1612,Right,1.0,3.0,2.0,No,2021-08-05,2023,,3.175144,€1.5M,9.0,,SUB,Lean,Medium,Low,
244140,A. Bakir,21,Germany,63,72,MSV Duisburg,1100000.0,1000.0,1612,Right,1.0,3.0,3.0,No,2021-07-01,2024,,3.175144,€1.8M,9.0,,CAM,Lean,Medium,Low,
241858,A. Bamba,22,Côte d'Ivoire,68,77,Paris FC,2500000.0,3000.0,1612,Right,1.0,3.0,2.0,No,2018-07-01,2023,,3.628736,€5M,15.0,,SUB,Stocky,Medium,Medium,
265776,Rui Gomes,24,Portugal,63,66,Portimonense SC,650000.0,2000.0,1612,Left,1.0,3.0,3.0,No,2022-07-01,2025,,3.175144,€1.4M,70.0,,RES,Normal,High,High,
255392,21 B. Saidani,27,Tunisia,66,67,Damac FC,875000.0,6000.0,1612,Right,1.0,3.0,2.0,No,2020-01-21,2021,,3.175144,€1.5M,36.0,,RCM,Normal,Medium,High,
265661,O. Piris,33,Argentina,67,67,Gimnasia y Esgrima La Plata,475000.0,6000.0,1612,Right,1.0,2.0,2.0,No,2022-01-11,2022,,3.628736,€713K,3.0,,SUB,Normal,Medium,High,
6647,14 W. Gallas,35,France,69,69,Perth Glory,80000.0,7000.0,1612,Right,2.0,3.0,2.0,Yes,2013-11-11,2014,,3.628736,,36.0,,RCB,Normal,Medium,High,
237799,22 K. Sugimoto,28,Japan,65,65,Yokohama F. Marinos,725000.0,4000.0,1612,Right,1.0,4.0,3.0,No,,"Jan 31, 2022",,3.175144,,41.0,,SUB,Normal,High,Medium,Urawa Red Diamonds
262702,22 M. Hubínek,26,Czech Republic,62,64,Bruk-Bet Termalica Nieciecza,450000.0,2000.0,1612,Left,1.0,3.0,2.0,No,2021-07-14,2023,,3.628736,€641K,22.0,,CDM,Normal,Medium,Medium,
261999,22 J. Hahn,26,Hungary,67,68,,0.0,0.0,1612,Right,1.0,5.0,3.0,No,,,,3.175144,,28.0,,RES,Lean,Medium,Medium,
261365,21 C. Da Silva,17,Bolivia,56,76,Club Bolívar,375000.0,500.0,1612,Right,1.0,3.0,3.0,No,2021-01-01,2022,,3.175144,€1.2M,27.0,,RES,Lean,Medium,Medium,
238885,Matheus Aiás,25,Brazil,67,72,Racing Santander,1500000.0,4000.0,1612,Right,1.0,5.0,3.0,No,2022-07-08,2025,,3.175144,€2.4M,19.0,,SUB,Normal,Medium,Medium,
235360,R. Ache,23,Germany,68,75,SpVgg Greuther Fürth,2400000.0,10000.0,1611,Right,1.0,3.0,2.0,No,,"Jun 30, 2023",,3.628736,,39.0,,LS,Stocky,High,Medium,Eintracht Frankfurt
258917,22 Francisco Teixeira,23,Portugal,63,70,Belenenses SAD,975000.0,1000.0,1611,Left,1.0,3.0,3.0,No,2018-07-01,2025,,3.175144,€2.2M,19.0,,RES,Lean,Medium,Medium,
268622,J. Belocian,17,France,61,79,Stade Rennais FC,775000.0,500.0,1611,Right,1.0,3.0,2.0,No,2021-11-01,2024,,3.175144,€2M,31.0,,SUB,Normal,Medium,Medium,
259787,L. Esquivel,20,Argentina,65,74,Unión de Santa Fe,1500000.0,2000.0,1611,Left,1.0,2.0,2.0,No,2020-10-28,2022,,3.175144,€2.6M,37.0,,SUB,Normal,High,Medium,
259600,David Rodríguez,22,Spain,62,72,CD Tenerife,850000.0,2000.0,1611,Right,1.0,3.0,2.0,No,2020-08-01,2023,,2.721552,€1.5M,12.0,,SUB,Lean,Medium,Medium,
267415,T. Moriceau,25,Argentina,63,67,Independiente Petrolero,625000.0,500.0,1611,Left,1.0,3.0,2.0,No,2022-01-13,2022,,3.175144,€1.4M,20.0,,LB,Lean,Medium,Medium,
243034,Alfon,23,Spain,65,72,Racing Santander,1400000.0,5000.0,1611,Right,1.0,3.0,3.0,No,,"Jun 30, 2023",,2.721552,,7.0,,RM,Lean,Medium,Medium,RC Celta de Vigo
243652,Borja Garcés,22,Spain,69,77,CD Tenerife,3200000.0,20000.0,1611,Right,1.0,3.0,3.0,No,,"Jun 30, 2023",,3.175144,,9.0,,SUB,Lean,Medium,Medium,Atlético de Madrid
259152,21 M. Çeçenoğlu,26,Turkey,63,63,Gençlerbirliği SK,525000.0,4000.0,1611,Right,1.0,3.0,2.0,No,2020-09-09,2022,,3.628736,€1.1M,77.0,,RES,Lean,High,Low,
270011,K. Felida,22,Curacao,62,68,RKC Waalwijk,600000.0,1000.0,1611,Right,1.0,3.0,2.0,No,2022-07-01,2025,,2.721552,€990K,35.0,,SUB,Lean,Medium,Medium,
236325,J. Vokins,22,England,63,72,Southampton,1000000.0,8000.0,1611,Left,1.0,3.0,2.0,Yes,2016-08-01,2024,,3.175144,€2.1M,42.0,,RES,Lean,High,Medium,
264705,M. Mahmoud,22,Tunisia,59,66,FC Lugano,425000.0,2000.0,1611,Right,1.0,2.0,2.0,No,2021-08-27,2025,,3.175144,€701K,29.0,,SUB,Normal,Low,Medium,
240434,J. Tell,25,France,66,71,Grenoble Foot 38,1300000.0,2000.0,1611,Right,1.0,3.0,3.0,No,2022-01-31,2023,,3.175144,€2.4M,97.0,,RW,Lean,Medium,Medium,
258022,22 M. Sidibé,25,Mali,64,65,SD Ponferradina,700000.0,2000.0,1611,Left,1.0,2.0,3.0,No,2020-08-10,2022,,3.175144,€1.1M,11.0,,SUB,Normal,Medium,Medium,
263273,M. Beifus,19,Germany,63,77,FC St. Pauli,1100000.0,2000.0,1611,Right,1.0,2.0,2.0,No,2021-08-30,2024,,3.628736,€2.4M,15.0,,SUB,Normal,High,Medium,
263343,N. Skyttä,20,Finland,65,77,Toulouse Football Club,1700000.0,4000.0,1611,Left,1.0,2.0,3.0,No,2021-01-31,2025,,2.721552,€3.7M,22.0,,SUB,Normal,Medium,Medium,
269976,C. Negele,17,Germany,59,78,1. FC Heidenheim 1846,550000.0,500.0,1611,Right,1.0,3.0,2.0,No,2022-07-01,2025,,3.175144,€1.2M,25.0,,RES,Lean,Medium,Medium,
255990,22 N. O'Keeffe,20,Republic of Ireland,57,63,Waterford FC,230000.0,500.0,1611,Right,1.0,3.0,2.0,No,2019-01-23,2021,,3.175144,€403K,14.0,,LDM,Normal,Medium,High,
270643,K. Muneer,24,Qatar,63,67,,0.0,0.0,1611,Right,1.0,3.0,3.0,No,,,,2.721552,,,"<span class=""bp3-tag p p-64"">64</span>",,Normal,Medium,Medium,
259766,F. Stevens,19,Wales,62,77,Brentford,900000.0,4000.0,1611,Right,1.0,3.0,2.0,No,2020-07-28,2027,,3.175144,€2.3M,33.0,,SUB,Lean,High,Medium,
267481,F. Bruera,23,Argentina,68,75,Club Nacional,2400000.0,500.0,1611,Right,1.0,3.0,3.0,No,2020-08-01,2022,,4.082328,€5.6M,25.0,,LS,Stocky,High,Low,
257630,K. Horváth,20,Hungary,62,75,Torino F.C.,950000.0,5000.0,1611,Right,1.0,3.0,3.0,No,2020-09-25,2026,,3.175144,€2.3M,18.0,,SUB,Normal,Medium,Medium,
263687,22 L. Naranjo,19,Argentina,60,73,Atlético Tucumán,575000.0,1000.0,1611,Right,1.0,3.0,2.0,No,2021-07-01,2025,,2.721552,€1.2M,34.0,,RES,Lean,Medium,Medium,
255907,22 F. Dangubić,26,Croatia,64,64,AFC UTA Arad,650000.0,3000.0,1611,Right,1.0,3.0,3.0,No,2021-07-14,2023,,3.175144,€878K,9.0,,ST,Normal,Medium,High,
261443,R. Sordo,22,Argentina,64,75,Newell's Old Boys,1300000.0,3000.0,1610,Right,1.0,3.0,3.0,No,2020-10-15,2022,,2.721552,€2.2M,26.0,,LW,Normal,High,Low,
257077,21 B. Canelhas,20,France,59,72,La Berrichonne de Châteauroux,550000.0,850.0,1610,Right,1.0,3.0,2.0,No,2020-06-12,2021,,2.721552,€1.3M,26.0,,SUB,Normal,Medium,Medium,
253145,V. Trummer,22,Austria,63,70,SK Sturm Graz,925000.0,4000.0,1610,Left,1.0,3.0,2.0,No,2019-09-02,2023,,3.628736,€1.6M,36.0,,RES,Normal,Medium,Medium,
219469,22 S. Perica,24,Croatia,70,73,Watford,2200000.0,26000.0,1610,Right,1.0,2.0,3.0,No,2020-09-07,2022,,3.628736,€4.1M,37.0,,RES,Lean,Medium,Medium,
252964,G. Zappa,22,Italy,68,76,Cagliari,2600000.0,2000.0,1610,Right,1.0,2.0,2.0,No,2021-07-01,2025,,3.175144,€4.7M,28.0,,RB,Lean,Medium,Medium,
243612,D. Sanderson,22,England,67,80,Birmingham City,2400000.0,17000.0,1610,Right,1.0,3.0,2.0,No,,"Jun 30, 2023",,3.175144,,28.0,,RCB,Lean,Medium,Medium,Wolverhampton Wanderers
261457,B. Willumsson,21,Iceland,62,70,Kristiansund BK,900000.0,800.0,1610,Right,1.0,3.0,3.0,No,2021-03-09,2024,,3.628736,€1.3M,17.0,,ST,Lean,High,Low,
268560,L. Soto,19,Chile,58,70,Colo-Colo,475000.0,700.0,1610,Right,1.0,3.0,2.0,No,2018-01-01,2024,,3.175144,€760K,28.0,,RES,Normal,Medium,Medium,
258313,F. Schneider,19,Germany,58,70,1. FC Union Berlin,475000.0,3000.0,1610,Right,1.0,3.0,2.0,No,2020-08-16,2023,,3.175144,€950K,35.0,,RES,Lean,Medium,Medium,
256390,22 K. Kostadinov,18,Norway,59,76,Stabæk Fotball,575000.0,500.0,1610,Left,1.0,3.0,2.0,No,2020-04-01,2024,,2.721552,€1.1M,24.0,,SUB,Lean,Medium,Medium,
265794,S. Rebagliati,25,Peru,63,66,Ayacucho,650000.0,500.0,1610,Left,1.0,3.0,3.0,No,2022-01-01,2022,,3.175144,€1.4M,23.0,,SUB,Normal,High,Low,
255015,M. Rivera,20,France,64,74,AS Saint-Étienne,1300000.0,2000.0,1610,Right,1.0,3.0,3.0,No,2020-01-03,2024,,2.721552,€2.6M,30.0,,SUB,Normal,High,Medium,
261102,22 R. McIntosh,22,Venezuela,63,69,Aragua Fútbol Club,775000.0,500.0,1610,Right,1.0,3.0,2.0,No,2021-01-20,2022,,2.721552,€1.8M,16.0,,RM,Normal,Medium,Medium,
264828,22 Kortajarena,20,Spain,62,76,Real Sociedad B,950000.0,1000.0,1610,Left,1.0,3.0,3.0,No,2019-07-01,2022,,3.175144,€2.1M,29.0,,RES,Normal,Medium,High,
263177,22 Markel Lozano,25,Spain,64,68,SD Amorebieta,725000.0,2000.0,1610,Right,1.0,3.0,2.0,No,2021-07-08,2022,,3.628736,€1.2M,16.0,,SUB,Normal,Medium,High,
260551,22 H. Nagakura,25,Japan,60,65,Vegalta Sendai,325000.0,900.0,1610,Right,1.0,3.0,2.0,No,2021-01-16,2022,,3.175144,€431K,24.0,,RES,Normal,Medium,Medium,
255272,K. Paredes,19,United States,63,77,VfL Wolfsburg,1100000.0,5000.0,1610,Left,1.0,3.0,3.0,No,2022-01-28,2026,,2.26796,€2.6M,40.0,,SUB,Lean,High,Medium,
200758,L. Moore,29,Jamaica,68,68,Reading,1000000.0,8000.0,1610,Right,1.0,4.0,2.0,Yes,2016-08-20,2023,,3.628736,€1.9M,36.0,,RES,Normal,Medium,High,
259908,W. Vargas,25,Ecuador,65,69,Independiente del Valle,925000.0,500.0,1610,Right,1.0,3.0,3.0,No,2022-01-01,2022,,3.175144,€2.1M,27.0,,SUB,Normal,Medium,Medium,
232894,22 T. Iwanami,27,Japan,69,70,Urawa Red Diamonds,1400000.0,6000.0,1610,Right,1.0,3.0,2.0,No,2017-12-26,2023,,3.175144,€1.9M,4.0,,LCB,Normal,Medium,Medium,
269994,M. Wenig,18,Germany,62,80,Eintracht Frankfurt,1000000.0,2000.0,1610,Right,1.0,3.0,2.0,No,2022-07-01,2025,,3.628736,€2.3M,28.0,,RES,Lean,Medium,Medium,
270032,E. Omić,19,Austria,62,76,RZ Pellets Wolfsberger AC,900000.0,2000.0,1610,Right,1.0,3.0,2.0,No,2022-07-01,2025,,3.175144,€1.9M,17.0,,SUB,Lean,Medium,Medium,
253016,E. Boahene,22,Ghana,60,69,Strømsgodset IF,525000.0,700.0,1610,Right,1.0,2.0,2.0,No,2022-03-10,2024,,3.175144,€761K,18.0,,SUB,Normal,Medium,Medium,
265761,C. Volpato,18,Italy,64,82,Roma,1500000.0,4000.0,1610,Left,1.0,3.0,3.0,No,2021-10-27,2024,,3.175144,€3.5M,36.0,,RES,Normal,Medium,Medium,
254073,21 N. Dibble,26,Uruguay,65,66,Club Plaza de Deportes Colonia,850000.0,500.0,1610,Right,1.0,4.0,3.0,No,2013-07-01,2024,,2.721552,€1.9M,11.0,,LM,Lean,Medium,Low,
263298,22 Y. Mikhailov,18,Russia,61,78,FC Schalke 04,825000.0,800.0,1610,Left,1.0,5.0,2.0,No,2021-07-14,2025,,3.175144,€1.8M,39.0,,RES,Normal,High,Medium,
255917,Goh Young Jun,20,Korea Republic,64,78,Pohang Steelers,1400000.0,1000.0,1610,Right,1.0,3.0,3.0,No,2020-01-01,2024,,2.721552,€2.6M,11.0,,CAM,Normal,Medium,Low,
257552,21 F. Marigosu,19,Italy,63,77,Cagliari,1100000.0,4000.0,1610,Right,1.0,3.0,2.0,No,2018-07-01,2022,,2.721552,€1.9M,25.0,,RES,Lean,High,Low,
258027,M. Marić,27,Croatia,69,70,AC Monza,1600000.0,22000.0,1610,Left,1.0,3.0,3.0,No,2020-09-01,2025,,3.175144,€3M,24.0,,RES,Normal,Medium,Medium,
258870,C. Staring,21,Netherlands,62,73,FC Twente,825000.0,2000.0,1609,Right,1.0,3.0,2.0,No,2020-07-01,2023,,3.175144,€1.4M,32.0,,RES,Lean,Medium,Medium,
269857,M. Thomann,28,Germany,63,63,SpVgg Bayreuth,475000.0,700.0,1609,Right,1.0,4.0,2.0,No,2022-05-20,2027,,3.628736,€689K,14.0,,SUB,Normal,High,Medium,
268926,E. Duca,25,Italy,62,67,Modena,575000.0,800.0,1609,Right,1.0,3.0,3.0,No,2018-12-13,2023,,3.175144,€934K,7.0,,RES,Normal,Medium,Medium,
270741,N. Sadaoui,28,Morocco,62,62,FC Goa,400000.0,500.0,1609,Right,1.0,4.0,3.0,No,2022-07-19,2024,,3.175144,€540K,14.0,,SUB,Lean,High,Medium,
258574,N. Banegas,25,Argentina,64,68,Club Atlético Central Córdoba,750000.0,3000.0,1609,Left,1.0,2.0,2.0,No,2020-08-31,2023,,3.628736,€1.1M,3.0,,SUB,Normal,Medium,High,
269690,M. Duarte,20,Argentina,64,75,Defensa y Justicia,1300000.0,3000.0,1609,Right,1.0,3.0,3.0,No,2021-02-01,2025,,2.721552,€2.2M,34.0,,SUB,Normal,Medium,Medium,
265718,J. Alvarado,20,Venezuela,59,70,Hermanos Colmenarez,500000.0,500.0,1609,Right,1.0,3.0,3.0,No,2021-01-01,2022,,2.721552,€1.2M,28.0,,RES,Lean,Medium,Medium,
259527,Marcos Trabanco,21,Spain,62,73,Real Sporting de Gijón,900000.0,1000.0,1609,Right,1.0,3.0,2.0,No,2020-07-01,2023,,2.721552,€1.6M,28.0,,RES,Lean,Medium,Medium,
262311,B. van Rooij,21,Netherlands,67,72,N.E.C. Nijmegen,1500000.0,3000.0,1609,Right,1.0,3.0,2.0,No,2019-07-01,2023,,3.175144,€2.3M,28.0,,RB,Normal,Medium,High,
258394,T. Njiké,24,France,63,70,Campionii FC Arges,900000.0,1000.0,1609,Right,1.0,3.0,2.0,No,2022-07-01,2023,,3.175144,€1.4M,6.0,,RCM,Normal,Medium,High,
270016,G. Strauch,21,Germany,60,71,1. FC Köln,525000.0,3000.0,1609,Right,1.0,3.0,2.0,No,2022-07-01,2024,,3.175144,€1.1M,48.0,,RES,Normal,Medium,Medium,
267985,R. Gareca,20,Bolivia,62,71,Club Deportivo Jorge Wilstermann,875000.0,500.0,1609,Right,1.0,3.0,3.0,No,2022-01-01,2024,,2.721552,€2.1M,34.0,,SUB,Normal,Medium,Medium,
258107,L. Lemos,22,Uruguay,64,73,Liverpool Fútbol Club,1200000.0,500.0,1609,Right,1.0,3.0,2.0,No,2020-04-04,2024,,3.175144,€2.8M,26.0,,SUB,Lean,Medium,Medium,
261314,22 B. Ruiz,19,Ecuador,60,69,Guayaquil City FC,525000.0,500.0,1609,Right,1.0,3.0,2.0,No,2021-01-12,2022,,2.721552,€1.2M,33.0,,SUB,Lean,Medium,Medium,
266381,22 Renato Pitbull,21,Brazil,62,71,General Caballero (JLM),850000.0,500.0,1609,Right,1.0,2.0,2.0,No,2022-01-12,2022,,3.175144,€2M,4.0,,RES,Normal,Medium,Medium,
257476,21 Ni Yusong,29,China PR,55,55,Henan Songshan Longmen FC,120000.0,2000.0,1609,Right,1.0,3.0,2.0,No,2018-03-01,2024,,3.175144,€186K,15.0,,SUB,Normal,Medium,Medium,
260063,J. Madera,23,Venezuela,61,66,Deportivo Táchira FC,500000.0,500.0,1609,Right,1.0,2.0,3.0,No,2020-01-01,2023,,3.175144,€1.1M,17.0,,RES,Normal,Medium,Medium,
265521,22 Peru Rodríguez,19,Spain,63,78,Real Sociedad B,1100000.0,800.0,1609,Right,1.0,3.0,2.0,No,2021-11-11,2022,,3.175144,€2.4M,37.0,,RES,Normal,Medium,Medium,
262438,Mateus Quaresma,25,Brazil,69,74,FC Arouca,1900000.0,4000.0,1609,Left,1.0,3.0,2.0,No,2020-10-05,2024,,3.175144,€4M,6.0,,LB,Normal,Medium,Medium,
257775,21 T. Sobowale,21,Republic of Ireland,59,67,Waterford FC,475000.0,500.0,1609,Right,1.0,3.0,2.0,No,2020-07-31,2021,,3.175144,€831K,18.0,,SUB,Stocky,High,Medium,
252218,22 K. Kalafat,20,Turkey,62,71,Beşiktaş JK,825000.0,5000.0,1609,Right,1.0,3.0,2.0,No,2020-09-08,2025,,3.175144,€1.8M,37.0,,SUB,Lean,Medium,Medium,
253867,21 L. Flores,24,Venezuela,67,70,Caracas Fútbol Club,1400000.0,500.0,1609,Left,1.0,3.0,3.0,No,2015-07-01,2022,,2.721552,€3.1M,21.0,,LDM,Normal,High,Low,
140601,16 N. Vidić,33,Serbia,81,81,Inter,7500000.0,80000.0,1609,Right,3.0,3.0,2.0,Yes,2014-07-01,2016,,3.628736,,15.0,,SUB,Normal,Low,Medium,
241995,L. Dietz,25,Germany,67,72,Viktoria Köln,1300000.0,2000.0,1609,Right,1.0,3.0,2.0,No,2022-07-01,2023,,3.175144,€2M,2.0,,RCB,Normal,Medium,High,
258773,I. Fomba,21,Mali,63,75,Málaga CF,1200000.0,2000.0,1609,Right,1.0,4.0,3.0,No,2019-07-01,2023,,2.721552,€2.1M,36.0,,RES,Normal,High,Low,
263594,E. Terpiłowski,20,Poland,63,72,Widzew Łódź,1100000.0,1000.0,1609,Right,1.0,3.0,3.0,No,2022-02-25,2024,,3.175144,€1.7M,13.0,,RF,Lean,Medium,High,
264266,22 F. Fofana,18,Netherlands,64,83,PSV,1500000.0,2000.0,1609,Right,1.0,5.0,3.0,No,2021-08-14,2025,,3.175144,€3M,42.0,,RES,Stocky,High,Medium,
212489,15 P. Triantis,22,Australia,57,60,Sydney FC,90000.0,3000.0,1609,Right,1.0,3.0,2.0,No,2012-03-07,2015,,2.721552,,18.0,,RES,Normal,Medium,Medium,
255049,A. Odoh,21,England,62,69,Rochdale,800000.0,2000.0,1609,Right,1.0,3.0,3.0,No,2021-02-26,2023,,2.26796,€1.6M,11.0,,SUB,Stocky,Medium,Medium,
235157,C. Daferner,24,Germany,68,73,1. FC Nürnberg,1800000.0,5000.0,1609,Right,1.0,3.0,2.0,No,2022-07-01,2023,,3.628736,€3M,33.0,,LS,Normal,Medium,High,
